world	regime	mode	early4096_bits	whole16384_bits	tail8192_bits	admission_next_t	max_odds_before	max_odds_after	clips	low_clips	high_clips	slow_count	fast_count	minimum_prefix_bits	maximum_drawdown_bits
212	moved_mid	fast	583.5755252498942	2131.0696430482876	869.3119372978338	177	9.91242482653887	9.91242482653887	0	0	0	0	16207	0.0	7.511430827331651
212	moved_mid	adaptive	588.7666260837825	2153.1908840607593	880.5968837561891	177	15.914317347529991	15.914317347529991	0	0	0	16044	163	0.0	13.088957716564664
212	moved_mid	witness	588.8471043496122	2152.6147140548846	879.9679866106273	177	15.914317347529991	15.914317347529991	0	0	0	15628	579	0.0	13.087876856019875
212	moved_mid	ceiling	577.988147892949	2110.4781329730627	862.2871787785683	177	5.0	5.0	2526	0	0	15628	579	0.0	5.042022946547149
212	moved_mid	witnessed_ceiling	588.525218539402	2151.394397621424	879.4654442208478	177	10.0	10.0	2345	1	2344	15628	579	0.0	9.927399441744683
212	unrelated	slow	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
212	unrelated	fast	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
212	unrelated	adaptive	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
212	unrelated	witness	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
212	unrelated	ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
212	unrelated	witnessed_ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	recombined	slow	364.9772277527512	2114.517815110315	1304.8278504728878	107	15.87255050329939	15.87255050329939	0	0	0	16277	0	-0.5741910444103748	13.961886143040601
213	recombined	fast	359.63168539408423	2092.452498481464	1293.7689321252246	107	9.87054698298252	9.87054698298252	0	0	0	0	16277	-0.5735132333905826	8.401252895069092
213	recombined	adaptive	364.05311525201785	2113.593702609582	1304.8278504728878	107	15.87255050329939	15.87255050329939	0	0	0	15611	666	-0.5735132333905826	13.961886143040601
213	recombined	witness	363.6937381683995	2112.3782032842923	1304.5801131102062	107	15.872550503276349	15.872550503276349	0	0	0	14735	1542	-0.5741910444103748	13.938728119882626
213	recombined	ceiling	357.8340220619545	2074.114303627947	1280.4448080069733	107	5.0	5.0	2654	0	0	14735	1542	-0.5741910444103748	5.043196662127457
213	recombined	witnessed_ceiling	363.53801106326483	2111.3516238590123	1303.9513071900726	107	10.0	10.0	2506	1	2505	14735	1542	-0.5741910444103748	9.963574112852257
213	switched	slow	364.9772277527512	803.3694810699259	-6.320483567507052	107	15.87255050329939	15.87255050329939	0	0	0	16277	0	-0.5741910444103748	13.72712942733665
213	switched	fast	359.63168539408423	797.8276161638092	-0.8559501924228021	107	9.87054698298252	9.87054698298252	0	0	0	0	16277	-0.5735132333905826	8.089323314006322
213	switched	adaptive	364.05311525201785	802.4301034685354	-6.335748668162079	107	15.87255050329939	15.87255050329939	0	0	0	8145	8132	-0.5735132333905826	13.72712942733665
213	switched	witness	363.6937381683995	801.8841511739267	-5.913939000161765	107	15.872550503276349	15.872550503276349	0	0	0	8717	7560	-0.5741910444103748	13.416955403283623
213	switched	ceiling	357.8340220619545	792.6965899218338	-0.9729056991407027	107	5.0	5.0	1010	0	0	8717	7560	-0.5741910444103748	5.041394430513037
213	switched	witnessed_ceiling	363.53801106326483	802.9506871572082	-4.449629511730651	107	10.0	10.0	952	1	951	8717	7560	-0.5741910444103748	9.908382946815891
213	moved_mid	slow	364.9772277527512	1189.4131489661038	379.7231843286734	107	15.87255050329939	15.87255050329939	0	0	0	16277	0	-0.5741910444103748	14.201651742867398
213	moved_mid	fast	359.63168539408423	1167.3147129413803	368.6311465851444	107	9.87054698298252	9.87054698298252	0	0	0	0	16277	-0.5735132333905826	8.27974795572004
213	moved_mid	adaptive	364.05311525201785	1186.3646877587294	377.5988356220309	107	15.87255050329939	15.87255050329939	0	0	0	14080	2197	-0.5735132333905826	14.201651742865579
213	moved_mid	witness	363.6937381683995	1184.3735448289972	376.57545465491256	107	15.872550503276349	15.872550503276349	0	0	0	12645	3632	-0.5741910444103748	14.157119502670412
213	moved_mid	ceiling	357.8340220619545	1164.1767451024973	370.50724948152117	107	5.0	5.0	1491	0	0	12645	3632	-0.5741910444103748	5.043775968728141
213	moved_mid	witnessed_ceiling	363.53801106326483	1183.8555617143709	376.4552450454334	107	10.0	10.0	1399	3	1396	12645	3632	-0.5741910444103748	9.981757573886853
213	unrelated	slow	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	unrelated	fast	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	unrelated	adaptive	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	unrelated	witness	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	unrelated	ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
213	unrelated	witnessed_ceiling	0.0	0.0	0.0		0.0	0.0	0	0	0	0	0	0.0	0.0
214	recombined	slow	534.1611075966923	2886.965132390865	1577.6738538194409	174	15.826782467876617	15.826782467876617	0	0	0	16210	0	-0.7858756595369176	12.364383326266307
214	recombined	fast	528.7332115151444	2864.4988604075556	1566.3302390719095	174	9.82436366248733	9.82436366248733	0	0	0	0	16210	0.0	7.683130078310626
214	recombined	adaptive	533.5450325962029	2886.349057390376	1577.6738538194409	174	15.826782467876617	15.826782467876617	0	0	0	15766	444	-0.7504676689062812	12.364383326266307
214	recombined	witness	533.545032611425	2886.131211050117	1577.4990217247068	174	15.826782467876617	15.826782467876617	0	0	0	15609	601	-0.6208288090152669	11.792736164983808
214	recombined	ceiling	523.5511726821279	2827.969958538849	1545.0283530213862	174	5.0	5.0	3450	0	0	15609	601	0.0	5.037429260860563
214	recombined	witnessed_ceiling	533.2268351161483	2884.400069686129	1576.5466207954614	174	10.0	10.0	3283	4	3279	15609	601	-0.6208288090152669	9.793691464141375
214	switched	slow	534.1611075966923	1296.9460028798128	-12.345275691607217	174	15.826782467876617	15.826782467876617	0	0	0	16210	0	-0.7858756595369176	12.649580459115896
214	switched	fast	528.7332115151444	1291.8014572651052	-6.367164070539635	174	9.82436366248733	9.82436366248733	0	0	0	0	16210	0.0	7.683130078310626
214	switched	adaptive	533.5450325962029	1296.3299278794386	-12.345275691491677	174	15.826782467876617	15.826782467876617	0	0	0	7768	8442	-0.7504676689062812	12.64958045900039
214	switched	witness	533.545032611425	1296.433738716839	-12.19845060856578	174	15.826782467876617	15.826782467876617	0	0	0	7646	8564	-0.6208288090152669	12.502755376073537
214	switched	ceiling	523.5511726821279	1278.1977702154036	-4.743835302043554	174	5.0	5.0	1510	0	0	7646	8564	0.0	5.03981041260181
214	switched	witnessed_ceiling	533.2268351161483	1298.295989802347	-9.557459088327967	174	10.0	10.0	1423	4	1419	7646	8564	-0.6208288090152669	9.861504512344027
214	moved_mid	slow	534.1611075966923	2094.963923666287	785.6726450948636	174	15.826782467876617	15.826782467876617	0	0	0	16210	0	-0.7858756595369176	13.952651276285678
